GPCR,STANDARD_VALUE,smiles
P28566,-2.38,CCCC(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
P28566,-4.126,CC1=C(C=C(C=C1)NC(=O)C(C)C2=CC=C(C=C2)[N+](=O)[O-])Cl
P28566,-1.052,CCCCC1=CC2=C(C=C1)NC=C2CCN
P28566,-4,CC1=CC=C(C=C1)N(CC2=[NH+]CCN2)C3=CC(=CC=C3)[O-]
P28566,-3.85,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN
P28566,-2.831,CC1=C(C2=C(N1)C(=CC=C2)Cl)CCN
P28566,-2.886,CCC(=O)NC1=NC2=C(C=C1)NC=C2C3CCN(CC3)C
P28566,-4.004,CCC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NN=C(S1)C(F)(F)F
P28566,-3.977,CC1=CC=C(C=C1)NC(=O)C2(CCCC2)C3=CC=C(C=C3)[N+](=O)[O-]
P28566,-4.699,CC1=C(NC2=C1C(=O)CC(C2)C3=CC=CC=C3)C(=O)OCCOC
P28566,-3.699,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
P28566,-3,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)OCCN(C)C
P28566,-2.692,C1=CC2=C(C=C1F)C(=CN2)CCN
P28566,-4.699,CCCN1C(=C2C=CC=CC2=N1)P(=O)(N3CCOCC3)N4CCOCC4
P28566,-3.151,CN(C)C1CCC2=C(C1)C3=C(N2)C=CC(=C3)NC(=O)C4=CC=C(C=C4)F
P28566,-3.5,CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)O
P28566,-2.349,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
P28566,-4.699,C1CCC(C1)CCC(=O)OCC(=O)NC2=NC=C(C=C2)Cl
P28566,-1.8,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
P28566,-1.114,CNC1=CC=C(C=C1)N=NC2=CC3=C(C=C2)N=CS3
P28566,-2.671,CN(C)CCCN1C2=CC=CC=C2N=C1NC(=O)C3CCCCC3
P28566,-3.263,CCCCN(CC)CC1=CC=C(O1)CNC(=O)NC2=C(C=C(C=C2)OC)OC
P28566,-3.1,C1CN(CCN1C2=CC=C(C=C2)C#N)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28566,-3.396,C1C(N(N=C1C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3)C4=CC=CO4
P28566,-2.58,C=CCN(CCC1=CNC2=CC=CC=C21)CC=C
P28566,-3.261,CC1CN(CCN1C2=CC(=CC=C2)OC)C3=NC=NC4=C3NC5=C4C=C(C=C5)F
P28566,-2.884,C1CCC(C(C1)C(=O)NCCC2=CNC3=CC=CC=C32)C(=O)O
P28566,-3.098,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
P28566,-3.4,CN1CCC2C(C1)C3=C4N2C5=CC=CC=C5CSC4=CC=C3
P28566,-3.699,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
P28566,-4.699,COC1=C(C=C2C(=C1)CCN3C2=CC(=NC3=O)N4CCCC5=CC=CC=C54)OC
P28566,-1.632,CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)CO
P28566,-4.699,CC1=C(C=C(C=C1)NC2=NC(=NC(=N2)N)CC(=O)CC(=O)OC)C
P28566,-2.799,CCN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=CS3)C
P28566,-3.4,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
P28566,-3.703,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
P28566,-3.417,COC1=CC=C(C=C1)N2C(=NN=N2)S(=O)(=O)CC(=O)N3CCCCC3
P28566,-4.049,C1CCC(CC1)C(=O)OC(C2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)C(F)(F)F
P28566,-2.288,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
P28566,-4.699,C1CCC(CC1)(C(=O)N2CCCC2)NC(=O)NCC3=CC=CC=C3
P28566,-2.72,CN(C)CCC1=CNC2=C1C=C(C=C2)OC
P28566,-3.845,CC1=CC(=C(C=C1)N2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC(=CC=C5)OC)C
P28566,-3.392,CCCCC1CC1C(C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CS3
P28566,-4.699,C1=CC(=CC=C1OC2=NC=CC(=C2C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F)Cl
P28566,-4,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Cl
P28566,-3.625,CN(C)CCC1=CN(C2=C1C=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3
P28566,-4.699,CCOC(=O)C1CCN(CC1)C(=O)CC2=C(N(C3=CC=CC=C32)C)C(=O)O
P28566,-3.271,CC1=CC2=C(C(=O)O1)SC(=C(C(=O)OC)C(F)(F)F)O2
P28566,-2.29,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O
P28566,-2.595,C1CN(CCN1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
P28566,-3.121,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
P28566,-4.699,C1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=CN4C=CSC4=N3
P28566,-2.82,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28566,-1.3,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
P28566,-2.593,C1CC(=CCC1NCCCCCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28566,-4.514,CCOC1=CC=CC(=C1)C2=NN=C3N2N=C(CS3)C4=C(C=CC(=C4)OC)OC
P28566,-1.63,CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)CO
P28566,-4.146,CCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=NC4=CC=CC=C4N3)O
P28566,-3.544,C1=CC(=CC=C1N2C(=NN=N2)SC3=NC=NC4=C3C=CS4)Cl
P28566,-4.699,COC1=C(C=C(C=C1)CCN2C(=NN=N2)C(C3=CC=C(C=C3)Cl)N4CCN(CC4)CC=C)OC
P28566,-4.699,CCCOCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=C(C=CC(=C3)OC)OC)C
P28566,-4.195,CC1=C(C=C(C=C1)NC(=O)C(C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)F)Cl
P28566,-1.718,CN(C)CCC1=CNC2=C1C(=CC=C2)O
P28566,-2.081,CN1C=C(C2=C1C=CC(=C2)O)CCN
P28566,-2.71,C=CCN(CCC1=CNC2=C1C=C(C=C2)Br)CC=C
P28566,-1.94,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
P28566,-4.699,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(C)C2=CC=C(C=C2)O
P28566,-4.699,CC1CCCCN1C(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CO4
P28566,-2.021,CNCCC1=CNC2=CC=CC=C21
P28566,-3.028,C1CN(CCN1CC2=CN3C=CC=NC3=N2)C4=CC=CC=C4
P28566,-8.644,COC1=CC=C(C=C1)C2N3CCCC3C(=O)N2C4=CC=C(C=C4)F
P28566,-2.68,C=CCN(CCC1=CNC2=C1C=C(C=C2)F)CC=C
P28566,-3.592,CC1=CC=C(C=C1)N2N=C3C(=[N+]2[O-])CCC4=[N+](ON=C43)[O-]
P28566,-4.699,COC1=C(C=C2C(=C1)CCN3C2=C(CC=C3NS(=O)(=O)C4=CC=CC=C4)C#N)OC
P28566,-2.745,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
P28566,-3.098,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC(=C(C=C3)OC(F)F)Cl
P28566,-2.91,CC1=C(C2=C(N1)C=CC(=C2)O)CCN
P28566,-4.699,CCOC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CC=C4OC
P28566,-3.124,C[N+]1=C2CCCCCN2C(C1)(C3=CC=CC=C3)O
P28566,-3.723,CC1=C(C=C(C=C1)NC(=O)C(C2=CC=CC=C2)OC(=O)C3=CC=CC=C3Cl)Cl
P28566,-4.699,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
P28566,-3.242,CCN(CC)C1=C2CN(CCC2=C(C(=N1)N3CCOCC3)C#N)C
P28566,-4.699,CC1=CC(=C(N1CC2CCCO2)C)C(=O)CSC3=NC4=CC=CC=C4C(=O)N3C
P28566,-4.699,CCC1=CC=C(C=C1)NC(=O)CN2C3=CC=CC=C3N=C2SC
P28566,-3.293,C1C(C1C(=O)NN=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4
P28566,-3.354,CS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C2=CC=CO2
P28566,-1.7,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28566,-3.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NS(=O)(=O)C
P28566,-3.4,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
P28566,-4.699,C1=CC=C(C=C1)CN2C(=NN=C2SCC(=O)C3=CC=CC=C3F)C4=CC=C(O4)Br
P28566,-2.633,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
P28566,-2.69,CC1=CC2=C(C=C1)NC=C2CCN(CC=C)CC=C
P28566,-2.447,CC1CC(N1C(=O)C2CN(C3CC4=CNC5=CC=CC(=C45)C3=C2)C)C
P28566,-3.691,C1=CC=C(C=C1)C2=CC=C(C=C2)N3C(=C4C5C=CC(C4=C3O)(O5)CO)O
P28566,-3.102,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
P28566,-2.301,CC1CC(N1C(=O)C2CN(C3CC4=CNC5=CC=CC(=C45)C3=C2)C)C
P28566,-3.255,CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
P28566,-4.195,CCC1=CC=CC=C1NC2C3=CC=CC=C3C(=O)N2CC4=CC=CO4
P28566,-3.572,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
P28566,-3.4,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC(=CC=C3)Br
P28566,-3,CCN(CC)C1=CC2=C(C=C1)C(=C(C(=O)O2)Br)Cl
P28566,-3.799,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F
P28566,-3.2,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCC5C4
P28566,-3.608,CN1CCC2=C(C1)C3=C4N2C5=CC=CC=C5CCC4=CC=C3
P28566,-3.473,CC(CC1=CC(=C(C=C1OC)I)OC)N
P28566,-4.699,CC1=C(C(=NO1)C)COC2=CC=C(C=C2)C(=O)OC(C)C(=O)NC3=CC=C(C=C3)N4CCOCC4
P28566,-2.633,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
P28566,-1.968,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28566,-3.285,CS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C2=CC=CS2
P28566,-3.016,C1=CC=C(C=C1)C2=NN=C(O2)SC3=CS(=O)(=O)C4=CC=CC=C43
P28566,-4.699,CC1CN(CC(O1)C)C2=NN=NN2C3=CC=CC=C3
P28566,-3.104,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
P28566,-1.577,CN1CCN2c3ccccc3Cc3ccccc3C2C1
P28566,-3.5,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12
