GPCR,STANDARD_VALUE,smiles
Q13639,-0.491,CCCN1CCC(CC1)COC2=NC3=C(C=CC=C3F)C4=CC=CC=C42
Q13639,-2.307,COC1=NC2=CC=CC=C2C(=C1)C(=O)OCCCN3CCCCC3
Q13639,-3.255,CC(CC1=CNC2=C1C3=C(C=C2)OCCC3)N
Q13639,-3.026,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3C4C3CN(C4)CC5CCOCC5
Q13639,-1.248,COC1=CC=C(C=C1)N2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,1.1,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)OCC4CCN(CC4)CC(CO)O
Q13639,-0.748,COC1=CC(=C(C=C1C(=O)OCCN2CCCCC2)Cl)N
Q13639,-1.591,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CC4CCC(C3)N4CC(C)(C)O
Q13639,0.873,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CC3=CC=C(C=C3)F)Cl)N
Q13639,-3.2,CC(CC1=CNC2=C1C=C(C=C2)O)N
Q13639,1.119,CN1C=C(C2=CC=CC=C21)CN3CCC(CC3)CNC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-3.56,C1CN(CCC1CNC(=O)C2=CNC3=CC=CC=C32)CCCC(=O)O
Q13639,0.426,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CC3=CC=C(C=C3)O)Cl)N
Q13639,-0.2,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CCN4CCN(CC4)C(=O)OC
Q13639,-0.39,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCCCCCCCCCC(=O)O
Q13639,-1.445,CN(CCC1=CNC2=CC=CC=C21)CCN3CCC(CC3)NC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-1.27,COc1ccc2[nH]c(=O)n(C(=O)OC3CC4CCC(C3)N4C)c2c1
Q13639,-1.398,CC(C)(C)OC(=O)N(CCCC(=O)NCC1CCN(CC1)CCOC(=O)C2=CC(=C(C=C2OC)N)Cl)CC#CC3=CC=C(C=C3)C#CCN(CCCC(=O)NCC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl)C(=O)OC(C)(C)C
Q13639,-2.1,COC1=CC(=C(C=C1C(=O)CCC2CCNCC2)Cl)N
Q13639,-3.22,CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NC3CCNCC3
Q13639,-1.771,CN(C)C1=C2C=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCCCC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl
Q13639,1.2,CCCC1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-3.6,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1[NH+]1CCNCC1
Q13639,-3.31,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)N4CCC5=C4C=C6C(=C5)OCC67CCN(CC7)C
Q13639,-0.903,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CNC(=O)CCC(=O)NCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-1,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3CCN(CC3)CC4CCOCC4
Q13639,-1.667,CC(C)N1C2=CC=CC=C2N(C1=O)C(=O)NCCN3CCN(CC3)C
Q13639,-2.245,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCN3CCCCC3)Cl)N
Q13639,-1.204,CCCCN1CCC(CC1)COC(=O)C2=C3C(=C(C(=C2)C#N)NC)OCCO3
Q13639,-2.401,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N
Q13639,-1.114,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CCNC(=O)CCCCCC(=O)NCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-0.903,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCCCCCCCCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,-0.445,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC(CN(C)C(=O)C)O
Q13639,-1.886,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-2.78,CNC1=NC(=O)C(=CC2=CNC3=C2C=CC=C3Br)N1
Q13639,1.37,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCC(=O)OCC5=CC=CC=C5
Q13639,-0.7,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CC5=CC=C(C=C5)C(=O)O
Q13639,-0.146,CC(C)N1C2=CC=CC=C2C(=N1)C(=O)NCC3CCN(CC3)CCC4=CC=C(C=C4)C(=O)O
Q13639,-2.158,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CCOC
Q13639,-0.3,CN1C=C2C3=CC=CC=C3N=C(C2=C1)OCC4CCN(CC4)CCC5=CC=CC=C5
Q13639,-7.699,COC1=CC2=C(C=C1)NC=C2C(=O)NCCN3CCNCC3
Q13639,1.1,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccccc3)CC2)c2ccccc21
Q13639,-0.77,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)F
Q13639,-0.146,CCCCN1CCC(CC1)COC(=O)C2=C3C(=C(C=C2)N)OCCO3
Q13639,-2.255,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-3.725,CSC1=NC(=O)C(=CC2=CNC3=C2C=CC(=C3)Br)N1
Q13639,0.347,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC4CCN(CC4)C(=O)OC
Q13639,-0.681,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3CCN(CC3)CCCOC
Q13639,-0.514,C1CN(CCC1COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F)CCCC5=CC=C(C=C5)I
Q13639,-1.69,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)C4CCOCC4
Q13639,-2.517,CCC(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,0.47,CC(C)(C)C(=O)OCOC(=O)C1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C4N(CCCO4)C5=CC=CC=C53
Q13639,-1.672,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCC3=CC4=C(C=C3)C5=C(O4)C=C(C=C5)CCC(=O)NC6CCN(CC6)CCOC(=O)C7=CC(=C(C=C7OC)N)Cl)Cl)N
Q13639,-1.754,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3(CCN(CC3)CC4CCOCC4)O
Q13639,0.74,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCN3N=CC=N3)Cl)N
Q13639,-4.126,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCS(=O)(=O)O)Cl)N
Q13639,0.495,C1CN(CCC1COC2=NOC3=C2C(=CC=C3)OC4CCOC4)CC5(CCOCC5)O
Q13639,0.082,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC(CN(C)S(=O)(=O)C)O
Q13639,-1.146,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCCCCCCCCC(=O)NC3CCN(CC3)CC4=CC=CC=C4)Cl)N
Q13639,-2.3,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
Q13639,-1.1,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)I
Q13639,0,CCCCS(=O)(=O)NC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C4N(CCCO4)C5=CC=CC=C53
Q13639,0.5,CS(=O)(=O)N1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,1.3,CCN1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,0.131,CCCCN1CCC(CC1)COC2=NOC3=C2C(=CC=C3)OC4CCCC4
Q13639,-1.445,CC(C)N1C2=CC=CC=C2N(C1=O)C(=O)NCC3CCNCC3
Q13639,-0.991,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3CCN(CC3)C4CCC4
Q13639,-0.176,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=CC=N3)Cl)N
Q13639,-2.906,CCC(=O)N1CCC(CC1)CCN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-0.491,CCCN1CCC(CC1)COC2=NC3=C(C=CC=C3I)C4=CC=CC=C42
Q13639,-0.38,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C=C2)N)OC
Q13639,-3.352,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3CN(CCO3)C4CCC4
Q13639,-3.066,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCN3C=CN=C3
Q13639,-2.748,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCC(=O)N3CCCCC3
Q13639,0.6,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(O)cc3)CC2)c2ccccc21
Q13639,0.2,C1CN(CCC1N2C(=O)OC(=N2)C3=CC(=C(C4=C3OCCO4)N)Cl)CCC5=CC=CC=C5
Q13639,1.3,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCN(CC4)C5=CC=C(C=C5)F
Q13639,-1.863,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCN3CCN(CC3)S(=O)(=O)C)Cl)N
Q13639,1.5,CC(C)N1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-0.8,CCN(CC)CCOC(=O)C1=CC(=C(C=C1OC)N)Cl
Q13639,-2.576,CCOC(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-2.301,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C(=O)CCCCCCCCCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,2.84,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCCC(=O)OCC5=CC=CC=C5
Q13639,-1.944,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CC4CCC(C3)N4CC5(CCOCC5)O
Q13639,0.85,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCCCC(=O)OCC5=CC=CC=C5
Q13639,-3.926,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCCCCS(=O)(=O)O)Cl)N
Q13639,-1,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CCNC(=O)CCC(=O)NCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,0.47,COC(=O)CCCCCCCCCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-1.2,CCN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-1.491,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-2.801,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3(CCN(CC3)CCCOC)F
Q13639,-1.362,CCOC(=O)N1CCN(CC1)CCOC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-2.812,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCN3C=CC=C3
Q13639,-2.65,CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NCC3CCNCC3
Q13639,-1.079,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCNCCCC3=CC=CC=C3)Cl)N
Q13639,2.301,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCCCN3C=CC4=CC=CC=C43)Cl)N
Q13639,-1.079,CCCCCN1CCC(CC1)COC(=O)C2=CC(=C(C=C2)N)OC
Q13639,-1.204,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCCCCCCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,-2.38,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)CC3=CC=CC=C3)Cl)N
Q13639,-1.3,CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NC3CC4CCC(C3)N4CC(CN(C)S(=O)(=O)C)O
Q13639,-1.8,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCNCC4
Q13639,-3.37,CSC1=NC(=O)C(=CC2=CNC3=C2C=CC=C3Br)N1
Q13639,-1.699,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCCCCCCCCN(CCCCCCCCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)CC(=O)NCC5CCNCC5)Cl)N
Q13639,-0.2,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)OCC4CCN(CC4)CC5C6CC7C5C7C6C(=O)O
Q13639,-2.962,COC1=NC2=CC=CC3=C2C(=C1)C(=O)N(C3)CCCN4CCCCC4
Q13639,1.27,CC(C)(C)OC(=O)CCCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-2.732,CCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-3.602,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=C(C=C4)F
Q13639,-1.699,CCN1CCC(CC1)NC(=O)C2=C3C=CC=CN3C(=N2)C(C)C
Q13639,1.025,C1CN(CCC1COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F)CCC(F)(F)F
Q13639,-2.071,C1=CC2=C(C=C1O)C(=CN2)CCN
Q13639,-0.1,CCOP(=O)(CCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42)OCC
Q13639,-0.079,CC(C)N1C2=C(C=C(C=C2)F)N(C1=O)C(=O)NCC3CCN(CC3)CC4(CCOCC4)O
Q13639,-2.475,CC(C)N1C2=CC=CC=C2C(=N1)C(=O)NC3CCNCC3
Q13639,-1.76,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCCN3C(=O)C4=C5C(=C(C=C4)N)C=CC=C5C3=O)Cl)N
Q13639,-1.724,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3(CCN(CC3)CC4CCOCC4)C
Q13639,-1.041,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3CCN(CC3)C4CCOCC4
Q13639,-3.236,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,0.301,C1CC(CC1O)OC2=CC=CC3=C2C(=NO3)OCC4CCN(CC4)CC5(CCOCC5)O
Q13639,-0.477,COC1=CC=CC(=C1)N2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-1.114,CCN1C2=CC=CC=C2N(C1=O)C(=O)NC3CC4CCC(C3)N4C
Q13639,-2.9,CCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=C2C=CC(=C4)O
Q13639,-1.806,COC1=CC=CC=C1N2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-1.826,CC(C)N1C2=CC=CC=C2N(C1=O)C(=O)NCCN3CCNCC3
Q13639,-0.15,CC12CCCN1CCC2CNC(=O)C3=CC(=CC4=C3N=CN4)Cl
Q13639,-3.711,COC1=CC2=C(C=C1)NC=C2C(=O)NCC3CCNCC3
Q13639,-1.23,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C=C2)N)OCF
Q13639,-0.1,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)OCC4CCN(CC4)CC5CCC(C5)C(=O)O
Q13639,0.7,C1CCC(CC1)S(=O)(=O)NC2=CC=C(C=C2)CN3CCC(CC3)CNC(=O)C4=C5N(CCCO5)C6=CC=CC=C64
Q13639,-2.21,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC(=CC=C3)Cl)Cl)N
Q13639,-1.863,CC(C)NC(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-3.699,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)O)O
Q13639,-1.146,C1CC2(CCCN2C1)CCNC(=O)C3=CC(=C(C4=C3OCC4)N)Cl
Q13639,0.6,CN1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,0.7,C1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,0.1,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CCN4CCN(CC4)S(=O)(=O)C
Q13639,-2,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
Q13639,-0.4,COC1=CC(=C(C=C1C(=O)CCC2CCN(CC2)CCNS(=O)(=O)C)Cl)N
Q13639,-2.262,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-1.1,CCCN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-0.153,CS(=O)(=O)N1CCN(CC1)CC(CN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)NC(=N4)C5=CC=CC=C5)O
Q13639,-1.255,CC(C)(C)OC(=O)N(CCCC(=O)NC1CCN(CC1)CCOC(=O)C2=CC(=C(C=C2OC)N)Cl)CC#CC3=CC=C(C=C3)C#CCN(CCCC(=O)NC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl)C(=O)OC(C)(C)C
Q13639,-1.061,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CC3=CC=CC=C3Cl)Cl)N
Q13639,-3.38,CCC(=O)NC1=NC2=C(C=C1)NC=C2C3CCN(CC3)C
Q13639,-0.1,C1CC(CC(C1)C(=O)O)CN2CCC(CC2)COC(=O)C3=C4N(CCCO4)C5=CC=CC=C53
Q13639,-0.611,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CCN4CCN(CC4)C(=O)C
Q13639,-2.98,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCC(=O)N3CCOCC3
Q13639,-2.6,CN1C=C(C2=CC=CC=C21)C(=O)C(=O)NC3CN4CCC3CC4
Q13639,-2.1,CN1C2CCC1CC(C2)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-0.591,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CCF
Q13639,-2.854,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=C(C=C3)Cl)Cl)N
Q13639,-1.643,CC(C)(C)OC(=O)N(CC#CC1=CC=C(C=C1)C#CCN(CC(=O)NCC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl)C(=O)OC(C)(C)C)CC(=O)NCC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl
Q13639,-0.95,CCCCN1CCC(CC1)COC(=O)C2=C3C(=C(C=C2)NC)OCCO3
Q13639,1.8,C1CCC(C1)N2CCN(CC2)S(=O)(=O)CCCN3CCC(CC3)CNC(=O)C4=C5C(=CC=C4)OCCO5
Q13639,-1.602,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CC(C)(C)O
Q13639,0.444,CC(C)COC1=CC=CC2=C1C(=NO2)OCC3CCN(CC3)CC4(CCOCC4)O
Q13639,-0.954,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CNC(=O)CCCC(=O)NCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,0.12,CC(C)(C)OC(=O)CN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-0.799,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)C
Q13639,-1.519,CCCCN1CCC(CC1)COC(=O)C2=C3C(=C(C(=C2)C#N)N)OCCO3
Q13639,-2.072,CC(C)(C)C(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,0.046,CC(C)N1C2=CC=CC=C2N(C1=O)C(=O)NCC3CCN(CC3)CC4(CCOCC4)O
Q13639,0.7,C1CN(CCC1COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F)CCCC(F)(F)F
Q13639,-0.05,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCC(=O)O
Q13639,-2.107,CCCN1CCC(CC1)COC2=NC3=C(C=CC=C3Cl)C4=CC=CC=C42
Q13639,-0.4,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)OCC4CCN(CC4)CC5=CC=C(C=C5)C6=CC=CC=C6C7=NNN=N7
Q13639,-1.096,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCN3C(=O)C4=CC=CC=C4C3=O)Cl)N
Q13639,-1.364,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=C(C=C3)F)Cl)N
Q13639,-2.127,CCCOC(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-1.3,CN1C=C2C3=CC=CC=C3N=C(C2=C1)OCC4CCN(CC4)CCC5=CC=C(C=C5)COC
Q13639,0.97,COC(=O)CCCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-1.859,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3(CCN(CC3)CC(C)(C)O)O
Q13639,-1.683,CCCN1CCC(CC1)COC2=NC3=C(C=CC=C3OC)C4=CC=CC=C42
Q13639,-2.867,CC(C)C1=NC(=C2N1C=CC=C2)C3=NN=C(O3)C4CCN(CC4)CCCOC
